Notes,Residence County,Residence County Code,MMWR Week,MMWR Week Code,Deaths,Population,Crude Rate
,"Kent County, DE",10001,"2020 Week 34 ending August 22, 2020",2020/34,46,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 35 ending August 29, 2020",2020/35,39,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 36 ending September 05, 2020",2020/36,42,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 37 ending September 12, 2020",2020/37,30,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 38 ending September 19, 2020",2020/38,36,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 39 ending September 26, 2020",2020/39,36,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 40 ending October 03, 2020",2020/40,34,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 41 ending October 10, 2020",2020/41,24,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 42 ending October 17, 2020",2020/42,40,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 43 ending October 24, 2020",2020/43,40,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 44 ending October 31, 2020",2020/44,34,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 45 ending November 07, 2020",2020/45,24,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 46 ending November 14, 2020",2020/46,27,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 47 ending November 21, 2020",2020/47,44,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 48 ending November 28, 2020",2020/48,34,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 49 ending December 05, 2020",2020/49,46,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 50 ending December 12, 2020",2020/50,64,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 51 ending December 19, 2020",2020/51,55,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 52 ending December 26, 2020",2020/52,59,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 53 ending January 02, 2021",2020/53,52,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,69,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,58,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,61,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,44,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,54,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,51,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,39,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,41,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,51,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,42,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,43,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,29,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,27,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,40,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,46,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,40,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,40,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,38,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,36,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,40,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,45,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,33,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,33,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,38,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,37,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,34,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,38,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,33,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,43,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,24,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,39,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,48,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,51,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,42,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,39,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,44,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,50,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,60,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,41,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,49,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,39,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,41,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,53,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,42,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,45,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,41,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,38,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,46,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,34,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,56,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,43,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,35,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2022 Week 01 ending January 08, 2022 (provisional)",2022/01,63,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2022 Week 02 ending January 15, 2022 (provisional)",2022/02,46,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2022 Week 03 ending January 22, 2022 (provisional)",2022/03,63,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2022 Week 04 ending January 29, 2022 (provisional)",2022/04,66,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2022 Week 05 ending February 05, 2022 (provisional)",2022/05,44,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2022 Week 06 ending February 12, 2022 (provisional)",2022/06,43,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2022 Week 07 ending February 19, 2022 (provisional)",2022/07,41,Not Applicable,Not Applicable
Total,"Kent County, DE",10001,,,8064,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 01 ending January 06, 2018",2018/01,89,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 02 ending January 13, 2018",2018/02,114,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 03 ending January 20, 2018",2018/03,117,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 04 ending January 27, 2018",2018/04,103,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 05 ending February 03, 2018",2018/05,81,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 06 ending February 10, 2018",2018/06,116,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 07 ending February 17, 2018",2018/07,117,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 08 ending February 24, 2018",2018/08,116,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 09 ending March 03, 2018",2018/09,86,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 10 ending March 10, 2018",2018/10,117,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 11 ending March 17, 2018",2018/11,102,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 12 ending March 24, 2018",2018/12,113,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 13 ending March 31, 2018",2018/13,103,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 14 ending April 07, 2018",2018/14,94,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 15 ending April 14, 2018",2018/15,113,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 16 ending April 21, 2018",2018/16,98,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 17 ending April 28, 2018",2018/17,78,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 18 ending May 05, 2018",2018/18,81,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 19 ending May 12, 2018",2018/19,89,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 20 ending May 19, 2018",2018/20,95,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 21 ending May 26, 2018",2018/21,108,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 22 ending June 02, 2018",2018/22,74,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 23 ending June 09, 2018",2018/23,99,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 24 ending June 16, 2018",2018/24,89,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 25 ending June 23, 2018",2018/25,84,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 26 ending June 30, 2018",2018/26,111,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 27 ending July 07, 2018",2018/27,89,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 28 ending July 14, 2018",2018/28,75,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 29 ending July 21, 2018",2018/29,90,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 30 ending July 28, 2018",2018/30,92,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 31 ending August 04, 2018",2018/31,80,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 32 ending August 11, 2018",2018/32,111,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 33 ending August 18, 2018",2018/33,76,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 34 ending August 25, 2018",2018/34,102,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 35 ending September 01, 2018",2018/35,88,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 36 ending September 08, 2018",2018/36,74,Not Applicable,Not Applicable
,"New Castle County, DE",10003,"2018 Week 37 ending September 15, 2018",2018/37,80,Not Applicable,Not Applicable
