Notes,Residence County,Residence County Code,MMWR Week,MMWR Week Code,Deaths,Population,Crude Rate
,"Clallam County, WA",53009,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,19,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,24,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,27,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,30,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,17,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,22,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,15,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,17,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,21,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,21,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,25,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,43,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,28,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,26,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,23,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,17,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,21,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,26,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,22,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,29,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,39,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,33,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,34,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,27,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,29,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,27,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,34,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,27,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,28,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,20,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,18,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,19,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,20,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,24,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,36,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,21,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,16,Not Applicable,Not Applicable
,"Clallam County, WA",53009,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,22,Not Applicable,Not Applicable
Total,"Clallam County, WA",53009,,,3495,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 01 ending January 05, 2019",2019/01,74,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 02 ending January 12, 2019",2019/02,81,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 03 ending January 19, 2019",2019/03,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 04 ending January 26, 2019",2019/04,70,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 05 ending February 02, 2019",2019/05,69,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 06 ending February 09, 2019",2019/06,89,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 07 ending February 16, 2019",2019/07,97,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 08 ending February 23, 2019",2019/08,73,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 09 ending March 02, 2019",2019/09,66,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 10 ending March 09, 2019",2019/10,92,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 11 ending March 16, 2019",2019/11,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 12 ending March 23, 2019",2019/12,77,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 13 ending March 30, 2019",2019/13,83,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 14 ending April 06, 2019",2019/14,75,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 15 ending April 13, 2019",2019/15,77,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 16 ending April 20, 2019",2019/16,71,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 17 ending April 27, 2019",2019/17,63,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 18 ending May 04, 2019",2019/18,74,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 19 ending May 11, 2019",2019/19,72,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 20 ending May 18, 2019",2019/20,82,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 21 ending May 25, 2019",2019/21,72,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 22 ending June 01, 2019",2019/22,74,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 23 ending June 08, 2019",2019/23,69,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 24 ending June 15, 2019",2019/24,73,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 25 ending June 22, 2019",2019/25,86,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 26 ending June 29, 2019",2019/26,80,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 27 ending July 06, 2019",2019/27,68,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 28 ending July 13, 2019",2019/28,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 29 ending July 20, 2019",2019/29,70,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 30 ending July 27, 2019",2019/30,60,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 31 ending August 03, 2019",2019/31,67,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 32 ending August 10, 2019",2019/32,63,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 33 ending August 17, 2019",2019/33,69,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 34 ending August 24, 2019",2019/34,77,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 35 ending August 31, 2019",2019/35,85,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 36 ending September 07, 2019",2019/36,86,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 37 ending September 14, 2019",2019/37,69,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 38 ending September 21, 2019",2019/38,61,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 39 ending September 28, 2019",2019/39,80,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 40 ending October 05, 2019",2019/40,60,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 41 ending October 12, 2019",2019/41,86,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 42 ending October 19, 2019",2019/42,71,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 43 ending October 26, 2019",2019/43,78,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 44 ending November 02, 2019",2019/44,65,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 45 ending November 09, 2019",2019/45,83,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 46 ending November 16, 2019",2019/46,56,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 47 ending November 23, 2019",2019/47,65,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 48 ending November 30, 2019",2019/48,72,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 49 ending December 07, 2019",2019/49,86,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 50 ending December 14, 2019",2019/50,70,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 51 ending December 21, 2019",2019/51,75,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2019 Week 52 ending December 28, 2019",2019/52,69,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 01 ending January 04, 2020",2020/01,67,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 02 ending January 11, 2020",2020/02,63,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 03 ending January 18, 2020",2020/03,72,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 04 ending January 25, 2020",2020/04,82,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 05 ending February 01, 2020",2020/05,86,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 06 ending February 08, 2020",2020/06,74,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 07 ending February 15, 2020",2020/07,77,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 08 ending February 22, 2020",2020/08,60,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 09 ending February 29, 2020",2020/09,71,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 10 ending March 07, 2020",2020/10,89,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 11 ending March 14, 2020",2020/11,78,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 12 ending March 21, 2020",2020/12,82,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 13 ending March 28, 2020",2020/13,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 14 ending April 04, 2020",2020/14,82,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 15 ending April 11, 2020",2020/15,96,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 16 ending April 18, 2020",2020/16,84,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 17 ending April 25, 2020",2020/17,80,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 18 ending May 02, 2020",2020/18,78,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 19 ending May 09, 2020",2020/19,86,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 20 ending May 16, 2020",2020/20,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 21 ending May 23, 2020",2020/21,63,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 22 ending May 30, 2020",2020/22,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 23 ending June 06, 2020",2020/23,94,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 24 ending June 13, 2020",2020/24,66,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 25 ending June 20, 2020",2020/25,93,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 26 ending June 27, 2020",2020/26,62,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 27 ending July 04, 2020",2020/27,89,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 28 ending July 11, 2020",2020/28,92,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 29 ending July 18, 2020",2020/29,81,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 30 ending July 25, 2020",2020/30,92,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 31 ending August 01, 2020",2020/31,82,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 32 ending August 08, 2020",2020/32,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 33 ending August 15, 2020",2020/33,87,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 34 ending August 22, 2020",2020/34,82,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 35 ending August 29, 2020",2020/35,91,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 36 ending September 05, 2020",2020/36,67,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 37 ending September 12, 2020",2020/37,72,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 38 ending September 19, 2020",2020/38,96,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 39 ending September 26, 2020",2020/39,78,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 40 ending October 03, 2020",2020/40,74,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 41 ending October 10, 2020",2020/41,77,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 42 ending October 17, 2020",2020/42,70,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 43 ending October 24, 2020",2020/43,83,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 44 ending October 31, 2020",2020/44,72,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 45 ending November 07, 2020",2020/45,84,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 46 ending November 14, 2020",2020/46,96,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 47 ending November 21, 2020",2020/47,77,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 48 ending November 28, 2020",2020/48,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 49 ending December 05, 2020",2020/49,86,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 50 ending December 12, 2020",2020/50,94,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 51 ending December 19, 2020",2020/51,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 52 ending December 26, 2020",2020/52,93,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2020 Week 53 ending January 02, 2021",2020/53,106,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,85,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,90,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,83,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,93,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,77,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,83,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,87,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,96,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,68,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,70,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,85,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,74,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,81,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,72,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,78,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,95,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,89,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,73,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,73,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,77,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,85,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,95,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,84,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,69,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,110,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,89,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,86,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,72,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,82,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,86,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,93,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,82,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,105,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,110,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,113,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,97,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,104,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,101,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,102,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,76,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,81,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,97,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,104,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,102,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,101,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,94,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,88,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,105,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,103,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,105,Not Applicable,Not Applicable
,"Clark County, WA",53011,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,102,Not Applicable,Not Applicable
Total,"Clark County, WA",53011,,,12748,Not Applicable,Not Applicable
Total,"Columbia County, WA",53013,,,196,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 01 ending January 05, 2019",2019/01,38,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 02 ending January 12, 2019",2019/02,25,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 03 ending January 19, 2019",2019/03,18,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 04 ending January 26, 2019",2019/04,25,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 05 ending February 02, 2019",2019/05,17,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 06 ending February 09, 2019",2019/06,23,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 07 ending February 16, 2019",2019/07,28,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 08 ending February 23, 2019",2019/08,16,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 09 ending March 02, 2019",2019/09,28,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 10 ending March 09, 2019",2019/10,28,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 11 ending March 16, 2019",2019/11,26,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 12 ending March 23, 2019",2019/12,31,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 13 ending March 30, 2019",2019/13,35,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 14 ending April 06, 2019",2019/14,29,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 15 ending April 13, 2019",2019/15,21,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 16 ending April 20, 2019",2019/16,33,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 17 ending April 27, 2019",2019/17,27,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 18 ending May 04, 2019",2019/18,19,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 19 ending May 11, 2019",2019/19,30,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 20 ending May 18, 2019",2019/20,29,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 21 ending May 25, 2019",2019/21,17,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 22 ending June 01, 2019",2019/22,19,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 23 ending June 08, 2019",2019/23,23,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 24 ending June 15, 2019",2019/24,23,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 25 ending June 22, 2019",2019/25,22,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 26 ending June 29, 2019",2019/26,18,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 27 ending July 06, 2019",2019/27,28,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 28 ending July 13, 2019",2019/28,16,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 29 ending July 20, 2019",2019/29,27,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 30 ending July 27, 2019",2019/30,19,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 31 ending August 03, 2019",2019/31,21,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 32 ending August 10, 2019",2019/32,23,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 33 ending August 17, 2019",2019/33,24,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 34 ending August 24, 2019",2019/34,21,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 35 ending August 31, 2019",2019/35,18,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 36 ending September 07, 2019",2019/36,26,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 37 ending September 14, 2019",2019/37,18,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 38 ending September 21, 2019",2019/38,27,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 39 ending September 28, 2019",2019/39,22,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 40 ending October 05, 2019",2019/40,20,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 41 ending October 12, 2019",2019/41,18,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 42 ending October 19, 2019",2019/42,23,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 43 ending October 26, 2019",2019/43,24,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 44 ending November 02, 2019",2019/44,30,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 45 ending November 09, 2019",2019/45,25,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 46 ending November 16, 2019",2019/46,31,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 47 ending November 23, 2019",2019/47,23,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 48 ending November 30, 2019",2019/48,29,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 49 ending December 07, 2019",2019/49,18,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 50 ending December 14, 2019",2019/50,30,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 51 ending December 21, 2019",2019/51,22,Not Applicable,Not Applicable
,"Cowlitz County, WA",53015,"2019 Week 52 ending December 28, 2019",2019/52,15,Not Applicable,Not Applicable
