Notes,Residence County,Residence County Code,MMWR Week,MMWR Week Code,Deaths,Population,Crude Rate
,"Will County, IL",17197,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,91,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,82,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,104,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,122,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,86,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,94,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,108,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,95,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,101,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,94,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,94,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,82,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,108,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,95,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,98,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,94,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,107,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,101,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,95,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,91,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,96,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,101,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,104,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,85,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,105,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,123,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,118,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,96,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,115,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,115,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,92,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,117,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,133,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,111,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,124,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,124,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,137,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,115,Not Applicable,Not Applicable
,"Will County, IL",17197,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,152,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,19,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,20,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,16,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,15,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,15,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,18,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,14,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,20,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,15,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,19,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,16,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,20,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,11,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,21,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,17,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,18,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,13,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,15,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,20,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,14,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,10,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,19,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,19,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,15,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,23,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,14,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,13,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,27,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,16,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,22,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,16,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,15,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,17,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,20,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,13,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,25,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,20,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,23,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,12,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,24,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,12,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,19,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,13,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,13,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,19,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,15,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,15,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,11,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,16,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,11,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,18,Not Applicable,Not Applicable
,"Williamson County, IL",17199,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,23,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,61,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,76,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,83,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,49,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,80,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,73,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,77,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,79,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,60,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,63,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,48,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,64,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,64,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,65,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,46,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,59,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,76,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,75,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,63,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,75,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,74,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,71,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,63,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,54,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,53,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,62,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,54,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,65,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,53,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,56,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,67,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,80,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,59,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,73,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,62,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,79,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,51,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,75,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,61,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,62,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,71,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,64,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,62,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,65,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,71,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,87,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,81,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,78,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,88,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,83,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,84,Not Applicable,Not Applicable
,"Winnebago County, IL",17201,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,85,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,12,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,12,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,11,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,12,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,12,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,14,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,10,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,12,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,12,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,10,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,10,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,11,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,11,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,12,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,11,Not Applicable,Not Applicable
,"Woodford County, IL",17203,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,13,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,11,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,11,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,13,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,10,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,10,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,13,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,11,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,16,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,13,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,15,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,10,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,92,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,87,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,97,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,74,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,74,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,64,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,69,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,79,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,73,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,60,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,73,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,85,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,67,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,52,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,71,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,61,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,63,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,67,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,68,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,67,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,69,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,86,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,54,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,69,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,58,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,63,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,73,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,58,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,49,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,67,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,73,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,68,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,77,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,70,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,83,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,76,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,85,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,85,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,88,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,63,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,74,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,78,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,79,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,78,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,87,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,75,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,108,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,94,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,96,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,93,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,84,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,90,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,26,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,23,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,23,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,25,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,21,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,21,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,13,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,18,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,16,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,15,Not Applicable,Not Applicable
