Notes,Residence County,Residence County Code,MMWR Week,MMWR Week Code,Deaths,Population,Crude Rate
,"El Paso County, CO",8041,"2020 Week 36 ending September 05, 2020",2020/36,98,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 37 ending September 12, 2020",2020/37,119,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 38 ending September 19, 2020",2020/38,106,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 39 ending September 26, 2020",2020/39,111,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 40 ending October 03, 2020",2020/40,102,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 41 ending October 10, 2020",2020/41,88,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 42 ending October 17, 2020",2020/42,117,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 43 ending October 24, 2020",2020/43,123,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 44 ending October 31, 2020",2020/44,133,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 45 ending November 07, 2020",2020/45,127,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 46 ending November 14, 2020",2020/46,105,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 47 ending November 21, 2020",2020/47,154,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 48 ending November 28, 2020",2020/48,151,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 49 ending December 05, 2020",2020/49,195,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 50 ending December 12, 2020",2020/50,184,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 51 ending December 19, 2020",2020/51,172,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 52 ending December 26, 2020",2020/52,150,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2020 Week 53 ending January 02, 2021",2020/53,161,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,148,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,123,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,115,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,110,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,119,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,90,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,105,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,104,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,126,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,97,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,120,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,107,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,105,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,111,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,140,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,110,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,120,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,108,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,113,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,115,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,117,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,106,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,115,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,117,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,103,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,115,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,111,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,100,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,131,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,123,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,113,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,106,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,122,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,102,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,102,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,129,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,138,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,143,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,140,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,132,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,139,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,141,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,157,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,160,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,149,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,159,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,141,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,162,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,149,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,165,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,149,Not Applicable,Not Applicable
,"El Paso County, CO",8041,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,144,Not Applicable,Not Applicable
Total,"El Paso County, CO",8041,,,17733,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 01 ending January 05, 2019",2019/01,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 02 ending January 12, 2019",2019/02,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 04 ending January 26, 2019",2019/04,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 05 ending February 02, 2019",2019/05,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 06 ending February 09, 2019",2019/06,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 07 ending February 16, 2019",2019/07,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 09 ending March 02, 2019",2019/09,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 10 ending March 09, 2019",2019/10,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 11 ending March 16, 2019",2019/11,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 12 ending March 23, 2019",2019/12,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 13 ending March 30, 2019",2019/13,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 15 ending April 13, 2019",2019/15,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 16 ending April 20, 2019",2019/16,15,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 18 ending May 04, 2019",2019/18,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 19 ending May 11, 2019",2019/19,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 20 ending May 18, 2019",2019/20,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 21 ending May 25, 2019",2019/21,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 22 ending June 01, 2019",2019/22,17,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 23 ending June 08, 2019",2019/23,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 25 ending June 22, 2019",2019/25,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 27 ending July 06, 2019",2019/27,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 28 ending July 13, 2019",2019/28,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 29 ending July 20, 2019",2019/29,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 31 ending August 03, 2019",2019/31,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 33 ending August 17, 2019",2019/33,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 34 ending August 24, 2019",2019/34,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 36 ending September 07, 2019",2019/36,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 39 ending September 28, 2019",2019/39,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 40 ending October 05, 2019",2019/40,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 43 ending October 26, 2019",2019/43,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 45 ending November 09, 2019",2019/45,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 47 ending November 23, 2019",2019/47,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 49 ending December 07, 2019",2019/49,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 50 ending December 14, 2019",2019/50,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 51 ending December 21, 2019",2019/51,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2019 Week 52 ending December 28, 2019",2019/52,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 01 ending January 04, 2020",2020/01,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 02 ending January 11, 2020",2020/02,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 08 ending February 22, 2020",2020/08,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 09 ending February 29, 2020",2020/09,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 10 ending March 07, 2020",2020/10,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 12 ending March 21, 2020",2020/12,17,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 13 ending March 28, 2020",2020/13,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 14 ending April 04, 2020",2020/14,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 16 ending April 18, 2020",2020/16,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 17 ending April 25, 2020",2020/17,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 19 ending May 09, 2020",2020/19,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 20 ending May 16, 2020",2020/20,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 21 ending May 23, 2020",2020/21,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 22 ending May 30, 2020",2020/22,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 23 ending June 06, 2020",2020/23,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 24 ending June 13, 2020",2020/24,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 26 ending June 27, 2020",2020/26,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 27 ending July 04, 2020",2020/27,18,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 28 ending July 11, 2020",2020/28,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 31 ending August 01, 2020",2020/31,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 32 ending August 08, 2020",2020/32,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 33 ending August 15, 2020",2020/33,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 34 ending August 22, 2020",2020/34,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 35 ending August 29, 2020",2020/35,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 37 ending September 12, 2020",2020/37,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 38 ending September 19, 2020",2020/38,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 39 ending September 26, 2020",2020/39,15,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 40 ending October 03, 2020",2020/40,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 41 ending October 10, 2020",2020/41,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 42 ending October 17, 2020",2020/42,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 44 ending October 31, 2020",2020/44,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 45 ending November 07, 2020",2020/45,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 46 ending November 14, 2020",2020/46,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 47 ending November 21, 2020",2020/47,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 48 ending November 28, 2020",2020/48,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 49 ending December 05, 2020",2020/49,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 50 ending December 12, 2020",2020/50,18,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 51 ending December 19, 2020",2020/51,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 52 ending December 26, 2020",2020/52,21,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2020 Week 53 ending January 02, 2021",2020/53,15,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,17,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,21,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,15,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,15,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,15,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,19,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,15,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,18,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,12,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,17,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,16,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,10,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,24,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,14,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,18,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,13,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,23,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,24,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,27,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,20,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,27,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,19,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,11,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,17,Not Applicable,Not Applicable
,"Fremont County, CO",8043,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,11,Not Applicable,Not Applicable
Total,"Fremont County, CO",8043,,,1960,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 02 ending January 12, 2019",2019/02,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 05 ending February 02, 2019",2019/05,14,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 07 ending February 16, 2019",2019/07,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 08 ending February 23, 2019",2019/08,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 21 ending May 25, 2019",2019/21,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 24 ending June 15, 2019",2019/24,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 25 ending June 22, 2019",2019/25,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 32 ending August 10, 2019",2019/32,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 41 ending October 12, 2019",2019/41,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 42 ending October 19, 2019",2019/42,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 44 ending November 02, 2019",2019/44,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 48 ending November 30, 2019",2019/48,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2019 Week 52 ending December 28, 2019",2019/52,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 08 ending February 22, 2020",2020/08,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 19 ending May 09, 2020",2020/19,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 29 ending July 18, 2020",2020/29,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 30 ending July 25, 2020",2020/30,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 32 ending August 08, 2020",2020/32,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 37 ending September 12, 2020",2020/37,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 41 ending October 10, 2020",2020/41,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 46 ending November 14, 2020",2020/46,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 47 ending November 21, 2020",2020/47,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 48 ending November 28, 2020",2020/48,13,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 49 ending December 05, 2020",2020/49,13,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 51 ending December 19, 2020",2020/51,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2020 Week 53 ending January 02, 2021",2020/53,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,14,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,13,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,11,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,12,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,10,Not Applicable,Not Applicable
,"Garfield County, CO",8045,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,10,Not Applicable,Not Applicable
Total,"Garfield County, CO",8045,,,1192,Not Applicable,Not Applicable
Total,"Gilpin County, CO",8047,,,117,Not Applicable,Not Applicable
Total,"Grand County, CO",8049,,,259,Not Applicable,Not Applicable
Total,"Gunnison County, CO",8051,,,254,Not Applicable,Not Applicable
Total,"Hinsdale County, CO",8053,,,22,Not Applicable,Not Applicable
Total,"Huerfano County, CO",8055,,,397,Not Applicable,Not Applicable
Total,"Jackson County, CO",8057,,,43,Not Applicable,Not Applicable
,"Jefferson County, CO",8059,"2019 Week 01 ending January 05, 2019",2019/01,98,Not Applicable,Not Applicable
,"Jefferson County, CO",8059,"2019 Week 02 ending January 12, 2019",2019/02,87,Not Applicable,Not Applicable
,"Jefferson County, CO",8059,"2019 Week 03 ending January 19, 2019",2019/03,87,Not Applicable,Not Applicable
,"Jefferson County, CO",8059,"2019 Week 04 ending January 26, 2019",2019/04,96,Not Applicable,Not Applicable
,"Jefferson County, CO",8059,"2019 Week 05 ending February 02, 2019",2019/05,90,Not Applicable,Not Applicable
