Notes,Residence County,Residence County Code,MMWR Week,MMWR Week Code,Deaths,Population,Crude Rate
,"Adams County, IN",18001,"2020 Week 44 ending October 31, 2020",2020/44,12,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2020 Week 45 ending November 07, 2020",2020/45,14,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2020 Week 47 ending November 21, 2020",2020/47,10,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2020 Week 48 ending November 28, 2020",2020/48,11,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2020 Week 49 ending December 05, 2020",2020/49,11,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2020 Week 51 ending December 19, 2020",2020/51,12,Not Applicable,Not Applicable
,"Adams County, IN",18001,"2020 Week 53 ending January 02, 2021",2020/53,11,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 01 ending January 04, 2020",2020/01,90,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 02 ending January 11, 2020",2020/02,70,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 03 ending January 18, 2020",2020/03,70,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 04 ending January 25, 2020",2020/04,73,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 05 ending February 01, 2020",2020/05,77,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 06 ending February 08, 2020",2020/06,63,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 07 ending February 15, 2020",2020/07,51,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 08 ending February 22, 2020",2020/08,62,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 09 ending February 29, 2020",2020/09,76,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 10 ending March 07, 2020",2020/10,61,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 11 ending March 14, 2020",2020/11,73,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 12 ending March 21, 2020",2020/12,58,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 13 ending March 28, 2020",2020/13,72,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 14 ending April 04, 2020",2020/14,76,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 15 ending April 11, 2020",2020/15,92,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 16 ending April 18, 2020",2020/16,81,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 17 ending April 25, 2020",2020/17,87,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 18 ending May 02, 2020",2020/18,70,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 19 ending May 09, 2020",2020/19,73,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 20 ending May 16, 2020",2020/20,61,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 21 ending May 23, 2020",2020/21,62,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 22 ending May 30, 2020",2020/22,73,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 23 ending June 06, 2020",2020/23,63,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 24 ending June 13, 2020",2020/24,76,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 25 ending June 20, 2020",2020/25,71,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 26 ending June 27, 2020",2020/26,78,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 27 ending July 04, 2020",2020/27,73,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 28 ending July 11, 2020",2020/28,62,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 29 ending July 18, 2020",2020/29,68,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 30 ending July 25, 2020",2020/30,69,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 31 ending August 01, 2020",2020/31,68,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 32 ending August 08, 2020",2020/32,72,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 33 ending August 15, 2020",2020/33,91,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 34 ending August 22, 2020",2020/34,81,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 35 ending August 29, 2020",2020/35,75,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 36 ending September 05, 2020",2020/36,68,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 37 ending September 12, 2020",2020/37,65,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 38 ending September 19, 2020",2020/38,85,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 39 ending September 26, 2020",2020/39,81,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 40 ending October 03, 2020",2020/40,74,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 41 ending October 10, 2020",2020/41,86,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 42 ending October 17, 2020",2020/42,92,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 43 ending October 24, 2020",2020/43,76,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 44 ending October 31, 2020",2020/44,76,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 45 ending November 07, 2020",2020/45,85,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 46 ending November 14, 2020",2020/46,107,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 47 ending November 21, 2020",2020/47,95,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 48 ending November 28, 2020",2020/48,109,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 49 ending December 05, 2020",2020/49,108,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 50 ending December 12, 2020",2020/50,110,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 51 ending December 19, 2020",2020/51,102,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 52 ending December 26, 2020",2020/52,96,Not Applicable,Not Applicable
,"Allen County, IN",18003,"2020 Week 53 ending January 02, 2021",2020/53,99,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 01 ending January 04, 2020",2020/01,16,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 02 ending January 11, 2020",2020/02,18,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 03 ending January 18, 2020",2020/03,20,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 04 ending January 25, 2020",2020/04,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 05 ending February 01, 2020",2020/05,14,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 06 ending February 08, 2020",2020/06,20,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 07 ending February 15, 2020",2020/07,12,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 08 ending February 22, 2020",2020/08,21,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 09 ending February 29, 2020",2020/09,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 10 ending March 07, 2020",2020/10,11,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 11 ending March 14, 2020",2020/11,12,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 12 ending March 21, 2020",2020/12,10,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 13 ending March 28, 2020",2020/13,12,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 14 ending April 04, 2020",2020/14,19,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 15 ending April 11, 2020",2020/15,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 16 ending April 18, 2020",2020/16,21,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 17 ending April 25, 2020",2020/17,20,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 18 ending May 02, 2020",2020/18,16,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 19 ending May 09, 2020",2020/19,27,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 20 ending May 16, 2020",2020/20,26,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 21 ending May 23, 2020",2020/21,16,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 22 ending May 30, 2020",2020/22,11,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 23 ending June 06, 2020",2020/23,20,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 25 ending June 20, 2020",2020/25,19,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 26 ending June 27, 2020",2020/26,12,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 27 ending July 04, 2020",2020/27,12,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 28 ending July 11, 2020",2020/28,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 29 ending July 18, 2020",2020/29,22,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 30 ending July 25, 2020",2020/30,16,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 31 ending August 01, 2020",2020/31,20,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 32 ending August 08, 2020",2020/32,13,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 33 ending August 15, 2020",2020/33,14,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 34 ending August 22, 2020",2020/34,19,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 35 ending August 29, 2020",2020/35,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 36 ending September 05, 2020",2020/36,10,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 37 ending September 12, 2020",2020/37,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 38 ending September 19, 2020",2020/38,15,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 39 ending September 26, 2020",2020/39,21,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 40 ending October 03, 2020",2020/40,16,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 41 ending October 10, 2020",2020/41,12,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 42 ending October 17, 2020",2020/42,13,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 43 ending October 24, 2020",2020/43,19,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 44 ending October 31, 2020",2020/44,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 46 ending November 14, 2020",2020/46,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 47 ending November 21, 2020",2020/47,13,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 48 ending November 28, 2020",2020/48,21,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 49 ending December 05, 2020",2020/49,17,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 50 ending December 12, 2020",2020/50,20,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 51 ending December 19, 2020",2020/51,21,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 52 ending December 26, 2020",2020/52,27,Not Applicable,Not Applicable
,"Bartholomew County, IN",18005,"2020 Week 53 ending January 02, 2021",2020/53,20,Not Applicable,Not Applicable
,"Blackford County, IN",18009,"2020 Week 49 ending December 05, 2020",2020/49,10,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 01 ending January 04, 2020",2020/01,16,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 02 ending January 11, 2020",2020/02,19,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 03 ending January 18, 2020",2020/03,13,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 05 ending February 01, 2020",2020/05,15,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 06 ending February 08, 2020",2020/06,11,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 08 ending February 22, 2020",2020/08,15,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 13 ending March 28, 2020",2020/13,12,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 15 ending April 11, 2020",2020/15,17,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 16 ending April 18, 2020",2020/16,18,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 17 ending April 25, 2020",2020/17,21,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 18 ending May 02, 2020",2020/18,11,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 19 ending May 09, 2020",2020/19,13,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 20 ending May 16, 2020",2020/20,16,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 21 ending May 23, 2020",2020/21,12,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 22 ending May 30, 2020",2020/22,15,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 23 ending June 06, 2020",2020/23,13,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 25 ending June 20, 2020",2020/25,13,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 26 ending June 27, 2020",2020/26,18,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 27 ending July 04, 2020",2020/27,11,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 28 ending July 11, 2020",2020/28,15,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 30 ending July 25, 2020",2020/30,12,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 31 ending August 01, 2020",2020/31,16,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 32 ending August 08, 2020",2020/32,17,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 33 ending August 15, 2020",2020/33,11,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 35 ending August 29, 2020",2020/35,10,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 36 ending September 05, 2020",2020/36,11,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 40 ending October 03, 2020",2020/40,10,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 41 ending October 10, 2020",2020/41,14,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 42 ending October 17, 2020",2020/42,13,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 44 ending October 31, 2020",2020/44,10,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 47 ending November 21, 2020",2020/47,14,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 50 ending December 12, 2020",2020/50,15,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 51 ending December 19, 2020",2020/51,12,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 52 ending December 26, 2020",2020/52,14,Not Applicable,Not Applicable
,"Boone County, IN",18011,"2020 Week 53 ending January 02, 2021",2020/53,16,Not Applicable,Not Applicable
,"Brown County, IN",18013,"2020 Week 52 ending December 26, 2020",2020/52,11,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 06 ending February 08, 2020",2020/06,11,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 11 ending March 14, 2020",2020/11,12,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 12 ending March 21, 2020",2020/12,13,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 15 ending April 11, 2020",2020/15,11,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 17 ending April 25, 2020",2020/17,11,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 19 ending May 09, 2020",2020/19,10,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 21 ending May 23, 2020",2020/21,11,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 23 ending June 06, 2020",2020/23,11,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 26 ending June 27, 2020",2020/26,12,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 27 ending July 04, 2020",2020/27,12,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 28 ending July 11, 2020",2020/28,11,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 31 ending August 01, 2020",2020/31,12,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 32 ending August 08, 2020",2020/32,10,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 35 ending August 29, 2020",2020/35,10,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 37 ending September 12, 2020",2020/37,10,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 39 ending September 26, 2020",2020/39,14,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 40 ending October 03, 2020",2020/40,13,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 41 ending October 10, 2020",2020/41,17,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 42 ending October 17, 2020",2020/42,31,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 43 ending October 24, 2020",2020/43,13,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 44 ending October 31, 2020",2020/44,14,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 45 ending November 07, 2020",2020/45,11,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 47 ending November 21, 2020",2020/47,12,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 50 ending December 12, 2020",2020/50,12,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 51 ending December 19, 2020",2020/51,11,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 52 ending December 26, 2020",2020/52,13,Not Applicable,Not Applicable
,"Cass County, IN",18017,"2020 Week 53 ending January 02, 2021",2020/53,12,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 01 ending January 04, 2020",2020/01,25,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 02 ending January 11, 2020",2020/02,27,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 03 ending January 18, 2020",2020/03,30,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 04 ending January 25, 2020",2020/04,31,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 05 ending February 01, 2020",2020/05,19,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 06 ending February 08, 2020",2020/06,21,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 07 ending February 15, 2020",2020/07,26,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 08 ending February 22, 2020",2020/08,33,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 09 ending February 29, 2020",2020/09,23,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 10 ending March 07, 2020",2020/10,29,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 11 ending March 14, 2020",2020/11,35,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 12 ending March 21, 2020",2020/12,18,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 13 ending March 28, 2020",2020/13,36,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 14 ending April 04, 2020",2020/14,27,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 15 ending April 11, 2020",2020/15,26,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 16 ending April 18, 2020",2020/16,28,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 17 ending April 25, 2020",2020/17,26,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 18 ending May 02, 2020",2020/18,42,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 19 ending May 09, 2020",2020/19,37,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 20 ending May 16, 2020",2020/20,27,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 21 ending May 23, 2020",2020/21,33,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 22 ending May 30, 2020",2020/22,24,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 23 ending June 06, 2020",2020/23,21,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 24 ending June 13, 2020",2020/24,33,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 25 ending June 20, 2020",2020/25,18,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 26 ending June 27, 2020",2020/26,23,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 27 ending July 04, 2020",2020/27,19,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 28 ending July 11, 2020",2020/28,21,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 29 ending July 18, 2020",2020/29,30,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 30 ending July 25, 2020",2020/30,24,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 31 ending August 01, 2020",2020/31,23,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 32 ending August 08, 2020",2020/32,25,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 33 ending August 15, 2020",2020/33,36,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 34 ending August 22, 2020",2020/34,32,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 35 ending August 29, 2020",2020/35,22,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 36 ending September 05, 2020",2020/36,23,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 37 ending September 12, 2020",2020/37,28,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 38 ending September 19, 2020",2020/38,31,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 39 ending September 26, 2020",2020/39,20,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 40 ending October 03, 2020",2020/40,29,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 41 ending October 10, 2020",2020/41,20,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 42 ending October 17, 2020",2020/42,36,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 43 ending October 24, 2020",2020/43,25,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 44 ending October 31, 2020",2020/44,21,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 45 ending November 07, 2020",2020/45,27,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 46 ending November 14, 2020",2020/46,39,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 47 ending November 21, 2020",2020/47,28,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 48 ending November 28, 2020",2020/48,36,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 49 ending December 05, 2020",2020/49,39,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 50 ending December 12, 2020",2020/50,31,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 51 ending December 19, 2020",2020/51,43,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 52 ending December 26, 2020",2020/52,38,Not Applicable,Not Applicable
,"Clark County, IN",18019,"2020 Week 53 ending January 02, 2021",2020/53,30,Not Applicable,Not Applicable
,"Clay County, IN",18021,"2020 Week 02 ending January 11, 2020",2020/02,10,Not Applicable,Not Applicable
,"Clay County, IN",18021,"2020 Week 17 ending April 25, 2020",2020/17,10,Not Applicable,Not Applicable
,"Clay County, IN",18021,"2020 Week 31 ending August 01, 2020",2020/31,13,Not Applicable,Not Applicable
,"Clay County, IN",18021,"2020 Week 45 ending November 07, 2020",2020/45,19,Not Applicable,Not Applicable
,"Clay County, IN",18021,"2020 Week 48 ending November 28, 2020",2020/48,16,Not Applicable,Not Applicable
,"Clay County, IN",18021,"2020 Week 49 ending December 05, 2020",2020/49,11,Not Applicable,Not Applicable
,"Clay County, IN",18021,"2020 Week 51 ending December 19, 2020",2020/51,12,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 04 ending January 25, 2020",2020/04,10,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 06 ending February 08, 2020",2020/06,11,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 09 ending February 29, 2020",2020/09,13,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 10 ending March 07, 2020",2020/10,10,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 13 ending March 28, 2020",2020/13,13,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 14 ending April 04, 2020",2020/14,11,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 16 ending April 18, 2020",2020/16,13,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 23 ending June 06, 2020",2020/23,10,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 25 ending June 20, 2020",2020/25,12,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 29 ending July 18, 2020",2020/29,13,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 32 ending August 08, 2020",2020/32,15,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 35 ending August 29, 2020",2020/35,14,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 36 ending September 05, 2020",2020/36,13,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 38 ending September 19, 2020",2020/38,12,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 44 ending October 31, 2020",2020/44,12,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 45 ending November 07, 2020",2020/45,11,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 47 ending November 21, 2020",2020/47,11,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 48 ending November 28, 2020",2020/48,14,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 49 ending December 05, 2020",2020/49,10,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 50 ending December 12, 2020",2020/50,10,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 52 ending December 26, 2020",2020/52,10,Not Applicable,Not Applicable
,"Clinton County, IN",18023,"2020 Week 53 ending January 02, 2021",2020/53,11,Not Applicable,Not Applicable
,"Daviess County, IN",18027,"2020 Week 02 ending January 11, 2020",2020/02,16,Not Applicable,Not Applicable
,"Daviess County, IN",18027,"2020 Week 07 ending February 15, 2020",2020/07,13,Not Applicable,Not Applicable
